rcc_id	name	rcc_price	rcc_unit	tier	density_source	target_unit	confidence	status	notes
509738	Pistachio GMF	0.0600	oz	4		g	T4	OK	$0.00212/g | source: supplier row: 16 oz @ $1.00 = $0.06/oz [Green Mountain Flavors]
509737	Pistachios	11.4700	lb	4		g	T4	OK	$0.02529/g | source: supplier row: 5 lb @ $57.34 = $11.47/lb [Chef's Warehouse]
590745	pluot (red)	1.0000	lb	4		g	T4	PLACEHOLDER-SUSPECTED	$0.00220/g | source: inline Details: 1 lb @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 lb @ $1.00" — this is the common stub pattern and likely not real cost data.
590746	pluot (yellow)	1.0000	lb	4		g	T4	PLACEHOLDER-SUSPECTED	$0.00220/g | source: inline Details: 1 lb @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 lb @ $1.00" — this is the common stub pattern and likely not real cost data.
586900	Pomegranate Concentrate	1.0000	Kg	4		g	T4	PLACEHOLDER-SUSPECTED	$0.00100/g | source: inline Details: 1 Kg @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 Kg @ $1.00" — this is the common stub pattern and likely not real cost data.
586898	pomegranate puree	1.0000	Kg	4		g	T4	PLACEHOLDER-SUSPECTED	$0.00100/g | source: inline Details: 1 Kg @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 Kg @ $1.00" — this is the common stub pattern and likely not real cost data.
531508	Poppyseeds	0.6000	oz	4		g	T4	OK	$0.02116/g | source: supplier row: 18 oz @ $10.73 = $0.60/oz [Chef's Warehouse]
525589	Potato chips	0.4300	oz	4		g	T4	OK	$0.01517/g | source: supplier row: 13 oz @ $5.59 = $0.43/oz [US Foods Chefstore]
507264	Powdered Sugar	1.8000	lb	4		g	T4	OK	$0.00397/g | source: supplier row: 2 lb @ $3.59 = $1.80/lb [US Foods Chefstore]
509404	Pretzels	0.1700	oz	4		g	T4	OK	$0.00600/g | source: supplier row: 48 oz @ $8.29 = $0.17/oz [US Foods Chefstore]
590757	prickly pear puree	1.0000	g	5		g	T5	PLACEHOLDER-SUSPECTED	$1.00000/g | source: inline Details: 1 g @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 g @ $1.00" — this is the common stub pattern and likely not real cost data.
574611	Pumpkin gmf	1.0000	floz	3	Volume unit; NO ingredient-specific density and no name-pattern match — defaulted to water-like 1.0 g/ml (1 floz = 29.57 g). **Needs Gus confirmation.**	g	T3	PLACEHOLDER-SUSPECTED	$0.03381/g | source: inline Details: 1 floz @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 floz @ $1.00" — this is the common stub pattern and likely not real cost data.
509411	Pumpkin puree	0.1700	oz	4		g	T4	OK	$0.00600/g | source: supplier row: 29 oz @ $4.89 = $0.17/oz [US Foods Chefstore]
509742	Purple Carrot Extract	0.0600	oz	4		g	T4	OK	$0.00212/g | source: supplier row: 16 oz @ $1.00 = $0.06/oz [Green Mountain Flavors]
507433	Rainbow sprinkles	2.8100	lb	4		g	T4	OK	$0.00619/g | source: supplier row: 7 lb @ $19.68 = $2.81/lb [Restaurant Depot]
574617	Raisins	1.0000	lb	4		g	T4	PLACEHOLDER-SUSPECTED	$0.00220/g | source: inline Details: 1 lb @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 lb @ $1.00" — this is the common stub pattern and likely not real cost data.
563993	Raspberries, Frozen	5.4800	lb	4		g	T4	OK	$0.01208/g | source: supplier row: 5 lb @ $27.39 = $5.48/lb [US Foods Chefstore]
509841	Raspberry GMF	1.0000	oz	4		g	T4	PLACEHOLDER-SUSPECTED	$0.03527/g | source: supplier row: 1 oz @ $1.00 = $1.00/oz [Green Mountain Flavors] | PLACEHOLDER-SUSPECTED: RCC entry is "1 oz @ $1.00" — this is the common stub pattern and likely not real cost data.
576247	Raspberry Jam	1.0000	oz	4		g	T4	PLACEHOLDER-SUSPECTED	$0.03527/g | source: supplier row: 1 oz @ $1.00 = $1.00/oz [US Foods Chefstore] | PLACEHOLDER-SUSPECTED: RCC entry is "1 oz @ $1.00" — this is the common stub pattern and likely not real cost data.
506903	Raspberry Puree	19.0200	Kg	4		g	T4	OK	$0.01902/g | source: supplier row: 6/1 Kg @ $114.14 = $19.02/Kg [Chef's Warehouse]
574605	Red currant puree	1.0000	Kg	4		g	T4	PLACEHOLDER-SUSPECTED	$0.00100/g | source: inline Details: 1 Kg @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 Kg @ $1.00" — this is the common stub pattern and likely not real cost data.
536656	Red Sprinkles	1.0000	lb	4		g	T4	PLACEHOLDER-SUSPECTED	$0.00220/g | source: inline Details: 1 lb @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 lb @ $1.00" — this is the common stub pattern and likely not real cost data.
509845	Red Wine	1.0000	oz	4		g	T4	PLACEHOLDER-SUSPECTED	$0.03527/g | source: inline Details: 1 oz @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 oz @ $1.00" — this is the common stub pattern and likely not real cost data.
587231	reeses cups pieces	1.0000	lb	4		g	T4	PLACEHOLDER-SUSPECTED	$0.00220/g | source: inline Details: 1 lb @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 lb @ $1.00" — this is the common stub pattern and likely not real cost data.
591309	rhubarb puree	1.0000	Kg	4		g	T4	PLACEHOLDER-SUSPECTED	$0.00100/g | source: supplier row: 1 Kg @ $1.00 = $1.00/Kg [Chef's Warehouse] | PLACEHOLDER-SUSPECTED: RCC entry is "1 Kg @ $1.00" — this is the common stub pattern and likely not real cost data.
510536	Rhubarb, cut and washed	1.0000	lb	4		g	T4	PLACEHOLDER-SUSPECTED	$0.00220/g | source: inline Details: 1 lb @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 lb @ $1.00" — this is the common stub pattern and likely not real cost data.
599640	rice flour	1.0000	g	5		g	T5	PLACEHOLDER-SUSPECTED	$1.00000/g | source: inline Details: 1 g @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 g @ $1.00" — this is the common stub pattern and likely not real cost data.
528768	Rice Krispie	1.0000	lb	4		g	T4	PLACEHOLDER-SUSPECTED	$0.00220/g | source: inline Details: 1 lb @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 lb @ $1.00" — this is the common stub pattern and likely not real cost data.
509691	Ricotta Cheese	3.0200	lb	4		g	T4	OK	$0.00666/g | source: supplier row: 5 lb @ $15.09 = $3.02/lb [US Foods Chefstore]
555095	Ritz Crackers	1.0000	lb	4		g	T4	PLACEHOLDER-SUSPECTED	$0.00220/g | source: inline Details: 1 lb @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 lb @ $1.00" — this is the common stub pattern and likely not real cost data.
508254	Rose Extract	7.4800	floz	3	Volume unit; assumed extract/flavor density 0.88 g/ml (1 floz = 26.02 g). Pattern: vanilla.*extract|extract|\bflavor\b.	g	T3	OK	$0.28742/g | source: supplier row: 2 floz @ $14.95 = $7.48/floz [Amazon]
506938	Rose Water	1.0000	tsp	4	RCC-provided converter: 1 tsp 2 g. Derived density 0.4058 g/ml; 1 tsp = 2.00 g.	g	T4	PLACEHOLDER-SUSPECTED	$0.50000/g | source: inline Details: 1 tsp @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 tsp @ $1.00" — this is the common stub pattern and likely not real cost data.
590681	Sage GMF	1.0000	oz	4		g	T4	PLACEHOLDER-SUSPECTED	$0.03527/g | source: supplier row: 1 oz @ $1.00 = $1.00/oz [Green Mountain Flavors] | PLACEHOLDER-SUSPECTED: RCC entry is "1 oz @ $1.00" — this is the common stub pattern and likely not real cost data.
588184	saigon cinnamon	1.0000	g	5		g	T5	PLACEHOLDER-SUSPECTED	$1.00000/g | source: inline Details: 1 g @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 g @ $1.00" — this is the common stub pattern and likely not real cost data.
507953	Salt	1.0000	oz	4		g	T4	PLACEHOLDER-SUSPECTED	$0.03527/g | source: inline Details: 1 oz @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 oz @ $1.00" — this is the common stub pattern and likely not real cost data.
507948	Sanding sugar	1.0000	oz	4		g	T4	PLACEHOLDER-SUSPECTED	$0.03527/g | source: inline Details: 1 oz @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 oz @ $1.00" — this is the common stub pattern and likely not real cost data.
507024	Sea Buckthorn Puree	10.0000	Kg	4		g	T4	OK	$0.01000/g | source: inline Details: 1 Kg @ $10.00
506914	Sea Salt	8.5200	lb	4		g	T4	OK	$0.01878/g | source: supplier row: 3.1 lb @ $26.41 = $8.52/lb [Chef's Warehouse]
509364	Semi Sweet Chocolate	1.0000	lb	4		g	T4	PLACEHOLDER-SUSPECTED	$0.00220/g | source: inline Details: 1 lb @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 lb @ $1.00" — this is the common stub pattern and likely not real cost data.
526262	Shredded Coconut	1.0000	lb	4		g	T4	PLACEHOLDER-SUSPECTED	$0.00220/g | source: inline Details: 1 lb @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 lb @ $1.00" — this is the common stub pattern and likely not real cost data.
591306	smoobees (strawberry)	1.0000	g	5		g	T5	PLACEHOLDER-SUSPECTED	$1.00000/g | source: inline Details: 1 g @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 g @ $1.00" — this is the common stub pattern and likely not real cost data.
590692	snickers	1.0000	g	5		g	T5	PLACEHOLDER-SUSPECTED	$1.00000/g | source: supplier row: 1 g @ $1.00 = $1.00/g [Amazon] | PLACEHOLDER-SUSPECTED: RCC entry is "1 g @ $1.00" — this is the common stub pattern and likely not real cost data.
507950	Sourcream	2.2000	lb	4		g	T4	OK	$0.00485/g | source: supplier row: 5 lb @ $10.99 = $2.20/lb [US Foods Chefstore]
590762	soursop puree	1.0000	g	5		g	T5	PLACEHOLDER-SUSPECTED	$1.00000/g | source: supplier row: 1 g @ $1.00 = $1.00/g [Chef's Warehouse] | PLACEHOLDER-SUSPECTED: RCC entry is "1 g @ $1.00" — this is the common stub pattern and likely not real cost data.
555092	Soy Milk	1.0000	oz	4		g	T4	PLACEHOLDER-SUSPECTED	$0.03527/g | source: supplier row: 1 oz @ $1.00 = $1.00/oz [US Foods Chefstore] | PLACEHOLDER-SUSPECTED: RCC entry is "1 oz @ $1.00" — this is the common stub pattern and likely not real cost data.
508253	Spirulina Powder	0.4800	g	5		g	T5	NEEDS-REPRICE	$0.48000/g | source: supplier row: 50 g @ $23.95 = $0.48/g [Amazon] | OUTLIER-HIGH: $/g = 0.4800 is well above typical wholesale food range; verify RCC price is correct.
527495	Star anise	1.0000	g	5		g	T5	PLACEHOLDER-SUSPECTED	$1.00000/g | source: supplier row: 1 g @ $1.00 = $1.00/g [US Foods Chefstore] | PLACEHOLDER-SUSPECTED: RCC entry is "1 g @ $1.00" — this is the common stub pattern and likely not real cost data.
509711	Strawberries, Frozen	2.6600	lb	4		g	T4	OK	$0.00586/g | source: supplier row: 5 lb @ $13.29 = $2.66/lb [US Foods Chefstore]
508251	Strawberry Paste	33.9900	Kg	4		g	T4	OK	$0.03399/g | source: supplier row: 1.5 Kg @ $50.99 = $33.99/Kg [Webstaurant]
506725	Strawberry Puree	18.3200	Kg	4		g	T4	OK	$0.01832/g | source: supplier row: 6/1 Kg @ $109.91 = $18.32/Kg [Chef's Warehouse]
509398	Sugar (RAW)	1.0000	cup	3	Volume unit; NO ingredient-specific density and no name-pattern match — defaulted to water-like 1.0 g/ml (1 cup = 237.00 g). **Needs Gus confirmation.**	g	T3	PLACEHOLDER-SUSPECTED	$0.00422/g | source: inline Details: 1 cup @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 cup @ $1.00" — this is the common stub pattern and likely not real cost data.
507432	Sun butter	4.0000	lb	4		g	T4	OK	$0.00882/g | source: supplier row: 2/5 lb @ $39.99 = $4.00/lb [Webstaurant]
587213	sweet basil flavor	1.0000	oz	4		g	T4	PLACEHOLDER-SUSPECTED	$0.03527/g | source: supplier row: 1 oz @ $1.00 = $1.00/oz [Green Mountain Flavors] | PLACEHOLDER-SUSPECTED: RCC entry is "1 oz @ $1.00" — this is the common stub pattern and likely not real cost data.
590834	sweet corn extract	1.0000	g	5		g	T5	PLACEHOLDER-SUSPECTED	$1.00000/g | source: inline Details: 1 g @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 g @ $1.00" — this is the common stub pattern and likely not real cost data.
510539	Sweet Potatoes	1.0000	each	1	Count-based unit "each" but no standard weight known for this item; would need Gus-specific weight.	g	T1	PLACEHOLDER-SUSPECTED	source: inline Details: 1 each @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 each @ $1.00" — this is the common stub pattern and likely not real cost data. | NEEDS-GUS-WEIGHT: Count-based unit with no standard weight known for this specific item. | Tier 1: pure estimate; $/g not computed without per-item weight.
482227	Tahitian Vanilla	470.0600	gal	4	RCC-provided converter: 1 tbsp 13 g. Derived density 0.8792 g/ml; 1 gal = 3327.95 g.	g	T4	OK	$0.14125/g | source: supplier row: 1 gal @ $470.06 = $470.06/gal [Nielsen Massey]
510296	Tapioca starch	1.0000	lb	4		g	T4	PLACEHOLDER-SUSPECTED	$0.00220/g | source: inline Details: 1 lb @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 lb @ $1.00" — this is the common stub pattern and likely not real cost data.
510290	Tart Dried Cherries	1.0000	lb	4		g	T4	PLACEHOLDER-SUSPECTED	$0.00220/g | source: inline Details: 1 lb @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 lb @ $1.00" — this is the common stub pattern and likely not real cost data.
587246	thyme	1.0000	lb	4		g	T4	PLACEHOLDER-SUSPECTED	$0.00220/g | source: inline Details: 1 lb @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 lb @ $1.00" — this is the common stub pattern and likely not real cost data.
506915	Trablit Coffee Extract	44.1100	L	3	Volume unit; assumed brewed coffee density 1 g/ml (1 L = 1000.00 g). Pattern: \bcoffee\b(?!.*bean|grounds)|\bespresso\b(?!.*powder|bean).	g	T3	OK	$0.04411/g | source: supplier row: 1 L @ $44.11 = $44.11/L [Chef's Warehouse]
519839	Turmeric (powdered)	1.0000	Kg	4		g	T4	PLACEHOLDER-SUSPECTED	$0.00100/g | source: inline Details: 1 Kg @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 Kg @ $1.00" — this is the common stub pattern and likely not real cost data.
519844	Turmeric GMF	244.0000	gal	4	RCC-provided converter: 1 gal 10.1 lb. Derived density 1.2102 g/ml; 1 gal = 4581.28 g.	g	T4	OK	$0.05326/g | source: supplier row: 0.5 gal @ $122.00 = $244.00/gal [Green Mountain Flavors]
574603	V/gf Graham Crackers	1.0000	g	5		g	T5	PLACEHOLDER-SUSPECTED	$1.00000/g | source: inline Details: 1 g @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 g @ $1.00" — this is the common stub pattern and likely not real cost data.
509371	Vanilla bean paste	1.0000	floz	3	Volume unit; NO ingredient-specific density and no name-pattern match — defaulted to water-like 1.0 g/ml (1 floz = 29.57 g). **Needs Gus confirmation.**	g	T3	PLACEHOLDER-SUSPECTED	$0.03381/g | source: inline Details: 1 floz @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 floz @ $1.00" — this is the common stub pattern and likely not real cost data.
528829	Vegan Butter	3.1300	lb	4		g	T4	OK	$0.00690/g | source: supplier row: 36/1 lb @ $112.67 = $3.13/lb [Chef's Warehouse]
527471	Vegan caramel	5.4700	lb	4		g	T4	OK	$0.01206/g | source: supplier row: 10 lb @ $54.68 = $5.47/lb [Nature's Flavors]
528832	Vegan Chocolate Chips	6.5000	lb	4		g	T4	OK	$0.01433/g | source: supplier row: 4/5 lb @ $129.99 = $6.50/lb [Webstaurant]
599648	vegan cream cheese	1.0000	g	5		g	T5	PLACEHOLDER-SUSPECTED	$1.00000/g | source: inline Details: 1 g @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 g @ $1.00" — this is the common stub pattern and likely not real cost data.
574604	Vegan Mini marshmallows	1.0000	oz	4		g	T4	PLACEHOLDER-SUSPECTED	$0.03527/g | source: supplier row: 1 oz @ $1.00 = $1.00/oz [Amazon] | PLACEHOLDER-SUSPECTED: RCC entry is "1 oz @ $1.00" — this is the common stub pattern and likely not real cost data.
528831	Vegan White Chocolate Chips	1.0000	lb	4		g	T4	PLACEHOLDER-SUSPECTED	$0.00220/g | source: inline Details: 1 lb @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 lb @ $1.00" — this is the common stub pattern and likely not real cost data.
509397	Vegetable shortening	1.0000	oz	4		g	T4	PLACEHOLDER-SUSPECTED	$0.03527/g | source: inline Details: 1 oz @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 oz @ $1.00" — this is the common stub pattern and likely not real cost data.
507022	Violet Syrup	0.5600	floz	3	Volume unit; assumed syrup density 1.33 g/ml (1 floz = 39.33 g). Pattern: \bmaple\b.*\bsyrup\b|\bsyrup\b(?!.*maple flavor).	g	T3	OK	$0.01424/g | source: supplier row: 33.8 floz @ $18.97 = $0.56/floz [Amazon]
509717	Walnuts	7.8000	lb	4		g	T4	OK	$0.01720/g | source: supplier row: 5 lb @ $38.99 = $7.80/lb [US Foods Chefstore]
482245	Water	0.0000	Kg	0		g	T0	ZERO-PRICE	source: inline Details: 1 Kg @ $0.00 | ZERO-PRICE: RCC has $0.00 — confirm with Gus whether this is intentional (water/aquafaba) or missing data.
593311	watermelon puree	1.0000	Kg	4		g	T4	PLACEHOLDER-SUSPECTED	$0.00100/g | source: supplier row: 1 Kg @ $1.00 = $1.00/Kg [Chef's Warehouse] | PLACEHOLDER-SUSPECTED: RCC entry is "1 Kg @ $1.00" — this is the common stub pattern and likely not real cost data.
507267	White chocolate	33.0100	Kg	4		g	T4	OK	$0.03301/g | source: supplier row: 3 Kg @ $99.02 = $33.01/Kg [Chef's Warehouse]
587227	White chocolate kit kats	1.0000	lb	4		g	T4	PLACEHOLDER-SUSPECTED	$0.00220/g | source: inline Details: 1 lb @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 lb @ $1.00" — this is the common stub pattern and likely not real cost data.
586504	white peach puree	0.0000	g	0		g	T0	ZERO-PRICE	source: supplier row: 1000 g @ $1.00 = $0.00/g [Chef's Warehouse]
482235	White Sugar	1.0400	lb	4		g	T4	OK	$0.00229/g | source: supplier row: 25 lb @ $25.99 = $1.04/lb [US Foods Chefstore]
510537	White Vinegar	1.0000	floz	4	RCC-provided converter: 0.52 oz 1 tbsp. Derived density 0.9969 g/ml; 1 floz = 29.48 g.	g	T4	PLACEHOLDER-SUSPECTED	$0.03392/g | source: inline Details: 1 floz @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 floz @ $1.00" — this is the common stub pattern and likely not real cost data.
576237	Whoppers	1.0000	oz	4		g	T4	PLACEHOLDER-SUSPECTED	$0.03527/g | source: inline Details: 1 oz @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 oz @ $1.00" — this is the common stub pattern and likely not real cost data.
509391	Wildflower Honey	3.8200	lb	4		g	T4	OK	$0.00842/g | source: supplier row: 5 lb @ $19.09 = $3.82/lb [US Foods Chefstore]
590684	York Peppermint Patties	1.0000	lb	4		g	T4	PLACEHOLDER-SUSPECTED	$0.00220/g | source: supplier row: 1 lb @ $1.00 = $1.00/lb [Amazon] | PLACEHOLDER-SUSPECTED: RCC entry is "1 lb @ $1.00" — this is the common stub pattern and likely not real cost data.
510295	Zucchini	1.0000	each	1	Count-based unit "each" but no standard weight known for this item; would need Gus-specific weight.	g	T1	PLACEHOLDER-SUSPECTED	source: inline Details: 1 each @ $1.00 | PLACEHOLDER-SUSPECTED: RCC entry is "1 each @ $1.00" — this is the common stub pattern and likely not real cost data. | NEEDS-GUS-WEIGHT: Count-based unit with no standard weight known for this specific item. | Tier 1: pure estimate; $/g not computed without per-item weight.
